tag,fault_type,severity,omega_step,load_profile,seed,speed_error_rms,speed_error_mean_abs,speed_error_max_abs,residual_energy_mean,current_residual_energy_mean,r_id_rms,r_iq_rms,r_omega_rms,control_effort_rms,control_effort_mean,pi_effort_rms,pi_effort_mean
20260301_204447_w50_lp2_seed1_rs_drift_p02,rs_drift,0.02,50.0,2,1,5.079528903184399,4.1437277357844975,10.252507298866853,0.017322531274826584,0.0003808912903985366,0.011670843207130655,0.015642337077083745,0.13016005525670324,10.991485120097362,10.971502571318505,1.499306632090618,1.485058551611348
20260301_204447_w50_lp2_seed1_rs_drift_p05,rs_drift,0.05,50.0,2,1,5.084739246237501,4.149636755183824,10.255076893826931,0.10668413343468428,0.0013211943048955649,0.01784473875570812,0.031666379705234594,0.32459657904819134,11.031974673119297,11.012341852107165,1.543062802331461,1.5285545508421234
20260301_204447_w50_lp2_seed1_rs_drift_p08,rs_drift,0.08,50.0,2,1,5.089950381078017,4.1555307872856995,10.257636025574818,0.27260876342594004,0.0030529766436637466,0.025619570586600186,0.048955226959150715,0.5191876219463214,11.072471472780352,11.053177887742098,1.5868235514269646,1.572048010581059
20260301_204447_w50_lp2_seed1_rs_drift_p10,rs_drift,0.1,50.0,2,1,5.093424704143748,4.159457109996253,10.259336123160423,0.4257411234109455,0.004640022268140112,0.031112950890484766,0.06059708371717567,0.648923031755543,11.099473324082439,11.08040010761995,1.6159996581301808,1.6010422501620816
20260301_204447_w50_lp2_seed1_rs_drift_p15,rs_drift,0.15,50.0,2,1,5.10211046027834,4.169249581374708,10.263564603764628,0.9572955528826324,0.010091472202174946,0.045265209039789735,0.08968017090059029,0.9732441012821282,11.166991732937248,11.148449342292139,1.688946915795116,1.673522996626371
20260301_204447_w50_lp2_seed1_rs_drift_p20,rs_drift,0.2,50.0,2,1,5.11079472689123,4.179007751756007,10.267760583430203,1.701173364651697,0.017613899532111114,0.05966812734627543,0.11854794013857756,1.2975205066277704,11.234529567164188,11.216489558765163,1.7619028485264765,1.7459968981097627
20260301_204447_w50_lp2_seed1_rs_drift_p30,rs_drift,0.3,50.0,2,1,5.1281522280018095,4.19843420884776,10.27604766664377,3.8252202100558583,0.03864513966924122,0.0887225143493194,0.1754236446912902,1.9459124004915065,11.369662364887935,11.352542993984592,1.9078361580744143,1.890924634314208
20260301_204447_w50_lp2_seed1_rs_drift_p40,rs_drift,0.4,50.0,2,1,5.145485240997685,4.217731021271342,10.284181893784222,6.796555800144683,0.06731532381096154,0.1178939511622575,0.2311197527047673,2.594077962655271,11.504869742566019,11.488560615786753,2.053793716426163,2.03582647303382
20260301_204447_w50_lp2_seed1_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_ld_mismatch_m10,ld_mismatch,-0.1,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_ld_mismatch_m05,ld_mismatch,-0.05,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_ld_mismatch_p05,ld_mismatch,0.05,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_ld_mismatch_p10,ld_mismatch,0.1,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed1_ld_mismatch_p20,ld_mismatch,0.2,50.0,2,1,5.076055994309093,4.139789666733277,10.250788596272294,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594514,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_healthy_r0,healthy,0.0,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_healthy_r1,healthy,0.0,50.0,2,2,5.076231177284166,4.13990290816764,10.256606750138523,0.00029855877769950086,0.00019887984432799156,0.009989484164300731,0.009954398548339146,0.009983933762375894,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_healthy_r2,healthy,0.0,50.0,2,2,5.076400293902289,4.1401755317701605,10.25305760183275,0.00030177319921998857,0.0002010888804916344,0.010051899093753982,0.010002409964634635,0.010034157599338085,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_rs_drift_p02,rs_drift,0.02,50.0,2,2,5.079552058852525,4.1437612851863665,10.25608393791596,0.017300917469872723,0.00038029680399540255,0.011731165635707618,0.015578079368875845,0.1300792860753676,10.991485120097362,10.971502571318505,1.499306632090618,1.485058551611348
20260301_204447_w50_lp2_seed2_rs_drift_p05,rs_drift,0.05,50.0,2,2,5.084762573184427,4.1496746722430755,10.258655569638016,0.10663619335506355,0.0013217811202128238,0.01795181197664549,0.03161508448459361,0.3245218208916786,11.031974673119297,11.012341852107165,1.543062802331461,1.5285545508421234
20260301_204447_w50_lp2_seed2_rs_drift_p08,rs_drift,0.08,50.0,2,2,5.089973875539884,4.1555622408101565,10.261216719169902,0.2725344524007713,0.003054781108897569,0.025741846139298613,0.0489094925984542,0.5191143142814246,11.072471472780352,11.053177887742098,1.5868235514269646,1.572048010581059
20260301_204447_w50_lp2_seed2_rs_drift_p10,rs_drift,0.1,50.0,2,2,5.093448308240694,4.15948562142912,10.262918151208197,0.42564920783380455,0.004642659109447225,0.031240076809252375,0.06055342030306163,0.648850174327138,11.099473324082439,11.08040010761995,1.6159996581301808,1.6010422501620816
20260301_204447_w50_lp2_seed2_rs_drift_p15,rs_drift,0.15,50.0,2,2,5.102134331524194,4.169283520133009,10.26714992950668,0.9571595454475268,0.010096263383068139,0.045398622725267755,0.08963943572846128,0.9731717639062791,11.166991732937248,11.148449342292139,1.688946915795116,1.673522996626371
20260301_204447_w50_lp2_seed2_rs_drift_p20,rs_drift,0.2,50.0,2,2,5.110818855709324,4.179041344370834,10.27134915045854,1.7009931547529178,0.01762095109582322,0.05980491207023452,0.1185087489938812,1.2974483433482407,11.234529567164188,11.216489558765163,1.7619028485264765,1.7459968981097627
20260301_204447_w50_lp2_seed2_rs_drift_p30,rs_drift,0.3,50.0,2,2,5.128176844789376,4.19845311670412,10.279642539389997,3.824951277512316,0.038657029875783164,0.08886369179337308,0.17538607172930112,1.9458402420642176,11.369662364887935,11.352542993984592,1.9078361580744143,1.890924634314208
20260301_204447_w50_lp2_seed2_rs_drift_p40,rs_drift,0.4,50.0,2,2,5.145510311855365,4.217722505534901,10.287782823513709,6.7961977301548,0.0673324646430744,0.11803856586282568,0.23108301887443342,2.594005640994585,11.504869742566019,11.488560615786753,2.053793716426163,2.03582647303382
20260301_204447_w50_lp2_seed2_ld_mismatch_m20,ld_mismatch,-0.2,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_ld_mismatch_m10,ld_mismatch,-0.1,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_ld_mismatch_m05,ld_mismatch,-0.05,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_ld_mismatch_p05,ld_mismatch,0.05,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_ld_mismatch_p10,ld_mismatch,0.1,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w50_lp2_seed2_ld_mismatch_p20,ld_mismatch,0.2,50.0,2,2,5.076079033649012,4.139819354526069,10.25436386712753,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,10.964496154188565,10.94427458282169,1.4701387095215208,1.4560597977304781
20260301_204447_w60_lp0_seed0_healthy_r0,healthy,0.0,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_healthy_r1,healthy,0.0,60.0,0,0,3.7516982450519283,3.262642005580703,5.578855473551229,0.0002965575254785894,0.00019678739416127323,0.00983892623643379,0.009999146197315447,0.009988499953312116,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_healthy_r2,healthy,0.0,60.0,0,0,3.751754449411936,3.2625928765279286,5.579191395671202,0.00029591595153927815,0.00019559356834200975,0.009869420889431523,0.009908990849186533,0.010016106189396573,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_rs_drift_p02,rs_drift,0.02,60.0,0,0,3.752482948909388,3.2629762972181093,5.580440601518198,0.017863857728362513,0.0003481166424224407,0.01184041980902762,0.014419469517580285,0.1323470478928037,13.003323872476711,12.997645785954678,1.5157873917419846,1.5083002246417498
20260301_204447_w60_lp0_seed0_rs_drift_p05,rs_drift,0.05,60.0,0,0,3.7534364497123343,3.2634745892706443,5.577560421827528,0.10994003749565495,0.001121942524587384,0.01871814897543581,0.027777210506470508,0.32987587812852814,13.044719406313556,13.039226726780576,1.560309242917136,1.5526369434887801
20260301_204447_w60_lp0_seed0_rs_drift_p08,rs_drift,0.08,60.0,0,0,3.7544710661819543,3.2640810435619727,5.574672319160008,0.2808988035326528,0.0025490308962629465,0.027214048970740302,0.042525597407691934,0.5275886396013374,13.086122816885183,13.080809766496982,1.6048474970135318,1.5969784163637426
20260301_204447_w60_lp0_seed0_rs_drift_p10,rs_drift,0.1,60.0,0,0,3.75520629836009,3.264543907670825,5.572742536615401,0.4386977290132354,0.0038575198872543986,0.033173067538729666,0.05250778492114554,0.6594241496381377,13.113729459347613,13.108532954869384,1.6345485866523763,1.6265420497541152
20260301_204447_w60_lp0_seed0_rs_drift_p15,rs_drift,0.15,60.0,0,0,3.7572054476567622,3.2658795370664766,5.567902843583958,0.9866007732855081,0.008354399376482718,0.04845238091012688,0.07750332999699233,0.9890633821495088,13.18276133364495,13.177844975527652,1.7088318675870509,1.7004604586664192
20260301_204447_w60_lp0_seed0_rs_drift_p20,rs_drift,0.2,60.0,0,0,3.7594378934483714,3.267511984138874,5.563041557957646,1.7536798337151493,0.014563170427381403,0.0639473943992226,0.10234207920953958,1.3187557254047346,13.25181499764515,13.247162754774187,1.783157952548875,1.774392267249422
20260301_204447_w60_lp0_seed0_rs_drift_p30,rs_drift,0.3,60.0,0,0,3.7646186397329924,3.271631105893173,5.553255152327772,3.9455051715877314,0.03193713488734734,0.09511782894809641,0.15129353424237274,1.9782740044544849,13.389987694512767,13.385815469278878,1.931935925685287,1.9222964712868913
20260301_204447_w60_lp0_seed0_rs_drift_p40,rs_drift,0.4,60.0,0,0,3.770780208457359,3.2770291696176486,5.543385383449632,7.01447979323022,0.05565306077401981,0.12633888604331717,0.1992273742419789,2.637958819325313,13.528247767186206,13.524490884200489,2.0808799627590577,2.070255436347686
20260301_204447_w60_lp0_seed0_ld_mismatch_m20,ld_mismatch,-0.2,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_ld_mismatch_m10,ld_mismatch,-0.1,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_ld_mismatch_m05,ld_mismatch,-0.05,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_ld_mismatch_p05,ld_mismatch,0.05,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_ld_mismatch_p10,ld_mismatch,0.1,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed0_ld_mismatch_p20,ld_mismatch,0.2,60.0,0,0,3.751891924466545,3.2626940451455795,5.582356299561333,0.00030087305024487245,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960299,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_healthy_r0,healthy,0.0,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_healthy_r1,healthy,0.0,60.0,0,1,3.7516471317345688,3.2624973947492704,5.573364957717622,0.0002991883759621531,0.0001994740603445572,0.010056144627987929,0.009917056799552312,0.009985705564335248,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_healthy_r2,healthy,0.0,60.0,0,1,3.7517746045241984,3.2626817433899005,5.5766452496543835,0.0003026969357411837,0.0002002875816315389,0.009952731689825084,0.010061347501298742,0.010119750694046015,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_rs_drift_p02,rs_drift,0.02,60.0,0,1,3.752341757150696,3.262883825789926,5.573677625910889,0.01782853857614137,0.00035007717532428576,0.011905918416065421,0.014433512462123698,0.13220613223605432,13.003323872476711,12.997645785954678,1.5157873917419846,1.5083002246417498
20260301_204447_w60_lp0_seed1_rs_drift_p05,rs_drift,0.05,60.0,0,1,3.7532941618210156,3.263382724016795,5.570707421506214,0.1098494685523599,0.0011267833253460666,0.018785111582039948,0.027819110485354757,0.3297312318040465,13.044719406313556,13.039226726780576,1.560309242917136,1.5526369434887801
20260301_204447_w60_lp0_seed1_rs_drift_p08,rs_drift,0.08,60.0,0,1,3.7543276958546925,3.2639700227666775,5.567728977439735,0.28075308730891996,0.0025566146363592223,0.02727675782775784,0.04257455952520325,0.5274433359827013,13.086122816885183,13.080809766496982,1.6048474970135318,1.5969784163637426
20260301_204447_w60_lp0_seed1_rs_drift_p10,rs_drift,0.1,60.0,0,1,3.7550622140302723,3.26442986692341,5.565738789917923,0.43851530508396536,0.0038668573926177205,0.03323320951864004,0.05255864512816035,0.6592787329281505,13.113729459347613,13.108532954869384,1.6345485866523763,1.6265420497541152
20260301_204447_w60_lp0_seed1_rs_drift_p15,rs_drift,0.15,60.0,0,1,3.7570596050418,3.2657565713111087,5.560747457213488,0.9863267812428954,0.008367865770770685,0.04850750113174866,0.07755570968487159,0.9889180529609745,13.18276133364495,13.177844975527652,1.7088318675870509,1.7004604586664192
20260301_204447_w60_lp0_seed1_rs_drift_p20,rs_drift,0.2,60.0,0,1,3.7592903307890633,3.2673657032480605,5.555733624685118,1.7533145633117562,0.014580412148181739,0.0639987498426713,0.10239419986872751,1.3186106897653964,13.25181499764515,13.247162754774187,1.783157952548875,1.774392267249422
20260301_204447_w60_lp0_seed1_rs_drift_p30,rs_drift,0.3,60.0,0,1,3.7644677519724716,3.2715022783081893,5.546396445092427,3.9449582283378155,0.031960925689133765,0.09516344089338152,0.1513434676702818,1.9781297486890699,13.389987694512767,13.385815469278878,1.931935925685287,1.9222964712868913
20260301_204447_w60_lp0_seed1_rs_drift_p40,rs_drift,0.4,60.0,0,1,3.770626149220158,3.2769194240238795,5.53739389457742,7.013752384259366,0.05568216578296768,0.1263799380700244,0.1992743762664545,2.637815425399662,13.528247767186206,13.524490884200489,2.0808799627590577,2.070255436347686
20260301_204447_w60_lp0_seed1_ld_mismatch_m20,ld_mismatch,-0.2,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_ld_mismatch_m10,ld_mismatch,-0.1,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_ld_mismatch_m05,ld_mismatch,-0.05,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_ld_mismatch_p05,ld_mismatch,0.05,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_ld_mismatch_p10,ld_mismatch,0.1,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed1_ld_mismatch_p20,ld_mismatch,0.2,60.0,0,1,3.751751471058743,3.262606313031516,5.575653165918531,0.000302443897601022,0.00020119147186952038,0.010068445284592773,0.009990889921357453,0.010062426433594516,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_healthy_r0,healthy,0.0,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_healthy_r1,healthy,0.0,60.0,0,2,3.7517404180987755,3.2625081420794233,5.575727828346302,0.00029855877769950086,0.00019887984432799156,0.009989484164300731,0.009954398548339146,0.009983933762375894,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_healthy_r2,healthy,0.0,60.0,0,2,3.7518259411204995,3.2625475173014884,5.576222339132926,0.00030177319921998857,0.00020108888049163434,0.010051899093753982,0.010002409964634636,0.010034157599338085,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_rs_drift_p02,rs_drift,0.02,60.0,0,2,3.7522728412654516,3.2628350853525103,5.57758156430598,0.017802521592316795,0.00034841536250392296,0.011966603157101406,0.014325354145164218,0.13211398953105938,13.003323872476711,12.997645785954678,1.5157873917419846,1.5083002246417498
20260301_204447_w60_lp0_seed2_rs_drift_p05,rs_drift,0.05,60.0,0,2,3.7532254004647516,3.263326738976474,5.574688847961298,0.1097905361062009,0.0011247192365172539,0.018889430788355022,0.027711164555269032,0.32964498611336956,13.044719406313556,13.039226726780576,1.560309242917136,1.5526369434887801
20260301_204447_w60_lp0_seed2_rs_drift_p08,rs_drift,0.08,60.0,0,2,3.7542590848901543,3.263915512109492,5.571788164476928,0.28066121408473266,0.0025542057776859815,0.027394620858451298,0.042470466511538185,0.5273585197065149,13.086122816885183,13.080809766496982,1.6048474970135318,1.5969784163637426
20260301_204447_w60_lp0_seed2_rs_drift_p10,rs_drift,0.1,60.0,0,2,3.7549937010905445,3.2643777290334772,5.5698499699851425,0.43840145853473694,0.0038642511925378147,0.033355417044578166,0.052456337522935,0.6591943623410315,13.113729459347613,13.108532954869384,1.6345485866523763,1.6265420497541152
20260301_204447_w60_lp0_seed2_rs_drift_p15,rs_drift,0.15,60.0,0,2,3.7569913295991997,3.2657106156732194,5.564989159616637,0.9861579613720356,0.008364881840223387,0.04863553350052262,0.0774562245487277,0.9888342022461664,13.18276133364495,13.177844975527652,1.7088318675870509,1.7004604586664192
20260301_204447_w60_lp0_seed2_rs_drift_p20,rs_drift,0.2,60.0,0,2,3.7592222824684236,3.2673484900033345,5.560106630137682,1.7530907199707333,0.014577217802164115,0.06413011940633626,0.10229636155354288,1.3185270198856636,13.25181499764515,13.247162754774187,1.783157952548875,1.774392267249422
20260301_204447_w60_lp0_seed2_rs_drift_p30,rs_drift,0.3,60.0,0,2,3.7644001288080693,3.271500992356569,5.5502773492438,3.944624214636753,0.03195781655992188,0.0952994982248299,0.1512475527009198,1.9780461061554735,13.389987694512767,13.385815469278878,1.931935925685287,1.9222964712868913
20260301_204447_w60_lp0_seed2_rs_drift_p40,rs_drift,0.4,60.0,0,2,3.770558915571045,3.276890321674422,5.540364174493547,7.013308065320941,0.05567981111919632,0.12651988130155106,0.19917964442843492,2.6377316493915273,13.528247767186206,13.524490884200489,2.0808799627590577,2.070255436347686
20260301_204447_w60_lp0_seed2_ld_mismatch_m20,ld_mismatch,-0.2,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_ld_mismatch_m10,ld_mismatch,-0.1,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_ld_mismatch_m05,ld_mismatch,-0.05,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_ld_mismatch_p05,ld_mismatch,0.05,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_ld_mismatch_p10,ld_mismatch,0.1,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp0_seed2_ld_mismatch_p20,ld_mismatch,0.2,60.0,0,2,3.751682449791801,3.2625532342667785,5.579505595782194,0.00029835510211658107,0.000199829122158361,0.01005909396710436,0.009931956036920707,0.009926025385733209,12.975731234809484,12.969926329190336,1.4861154998282309,1.4787450428597428
20260301_204447_w60_lp1_seed0_healthy_r0,healthy,0.0,60.0,1,0,2.911957256056153,2.6985131668440663,3.641908625430389,0.00030087305024487234,0.00020122879765109385,0.01002418497133003,0.01003715663480724,0.009982196781960297,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_healthy_r1,healthy,0.0,60.0,1,0,2.9118387745987326,2.6984326564448375,3.6350335450383326,0.0002965575254785894,0.00019678739416127323,0.00983892623643379,0.009999146197315447,0.00998849995331212,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_healthy_r2,healthy,0.0,60.0,1,0,2.9118360698161245,2.698381863038582,3.641054852879776,0.00029591595153927815,0.00019559356834200975,0.009869420889431523,0.009908990849186533,0.010016106189396573,12.767153831605974,12.766103611131921,1.2835992641146114,1.280483554425886
20260301_204447_w60_lp1_seed0_rs_drift_p02,rs_drift,0.02,60.0,1,0,2.916294294321181,2.7046653187946044,3.6431910932364033,0.013694928607476203,0.0002949965223502683,0.011206756692922098,0.013015572472077977,0.1157580756799539,12.791146152959318,12.790144641246506,1.3092973776601646,1.3060593858798957
20260301_204447_w60_lp1_seed0_rs_drift_p05,rs_drift,0.05,60.0,1,0,2.9229067420141823,2.7140381987997606,3.6451329507340873,0.0839226988012264,0.0007905676714739571,0.016086780119151264,0.023060424472937113,0.2883264315489519,12.827140096939393,12.826209392209424,1.3478606615622761,1.344428716679991
20260301_204447_w60_lp1_seed0_rs_drift_p08,rs_drift,0.08,60.0,1,0,2.929646782698766,2.723572046523426,3.647096989600122,0.2143552560462513,0.0017069487964589786,0.022501673441636918,0.03465001426817759,0.4611380566053862,12.863140663364147,12.862277994627698,1.3864430629557145,1.3828047740580627
20260301_204447_w60_lp1_seed0_rs_drift_p10,rs_drift,0.1,60.0,1,0,2.9342106511824797,2.7300120086469377,3.6484235950868253,0.334780134301321,0.0025489443300966553,0.02710595303238018,0.04259356336705178,0.5763949947485876,12.88714475848067,12.886325871869392,1.4121751839153256,1.4083925638796182
20260301_204447_w60_lp1_seed0_rs_drift_p15,rs_drift,0.15,60.0,1,0,2.9458654410144267,2.746378797180785,3.6524901401314693,0.7530866923583919,0.005451489214166416,0.039077160339475975,0.06264554855669556,0.8646590097513733,12.947168178010534,12.946453074850934,1.476541965260814,1.4723752327461677
20260301_204447_w60_lp1_seed0_rs_drift_p20,rs_drift,0.2,60.0,1,0,2.9578675350280994,2.7631091057823944,3.6573931865320333,1.339057250063264,0.009475366998484558,0.051328539557623176,0.0827088146775546,1.153074968536209,13.007210725321677,13.006591027300269,1.5409604364581757,1.5363768600487666
20260301_204447_w60_lp1_seed0_rs_drift_p30,rs_drift,0.3,60.0,1,0,2.9828991597033765,2.7974255829814605,3.6744061820395544,3.014854961272848,0.02080471703151754,0.07611002109894074,0.12252339254132794,1.730332408597068,13.127354712737931,13.12689929016824,1.669951243641986,1.6644375367752609
